subject_id	Gene_ID	exprLevel_log	Protein_ID	transcript_ID
Potri.011G079500.1	WUAT02023141.1	8.706177978	568456	568456
Potri.011G095100.2	WUAT02014604.1	7.064080602	568599	568599
Potri.011G095100.2	WUAT02016318.1	7.86024273	568599	568599
Potri.011G071300.1	WUAT02003831.1	8.777227506	568667	568667
Potri.011G065300.1	WUAT02016629.1	10.47698219	568728	568728
Potri.011G112800.1	WUAT02018389.1	9.226501594	568834	568834
Potri.011G117500.1	WUAT02010027.1	9.956705821	568882	568882
Potri.011G117500.1	WUAT02013698.1	8.162916556	568882	568882
Potri.011G118500.1	WUAT02018491.1	7.649175789	568892	568892
Potri.011G131300.1	WUAT02008212.1	8.710512324	569056	569056
Potri.011G132600.1	WUAT02010396.1	11.70321441	569069	569069
Potri.011G147700.1	WUAT02000722.1	11.40673973	569228	569228
Potri.011G150600.2	WUAT02020368.1	11.04220711	569258	569258
Potri.011G152200.1	WUAT02002513.1	10.72856641	569276	569276
Potri.011G152200.1	WUAT02009575.1	11.46366098	569276	569276
Potri.011G155600.1	WUAT02011767.1	6.949922965	569310	569310
Potri.012G043700.1	WUAT02022797.1	8.323781596	569357	569357
Potri.012G043000.7	WUAT02006657.1	8.107269315	569364	569364
Potri.012G043000.7	WUAT02018825.1	7.509655126	569364	569364
Potri.012G039000.2	WUAT02011602.1	10.18496391	569405	569405
Potri.012G034000.1	WUAT02020739.1	9.140572989	569454	569454
Potri.012G032300.1	WUAT02005536.1	8.459937035	569472	569472
Potri.012G003700.2	WUAT02021335.1	11.42936652	569512	569512
Potri.012G016900.2	WUAT02005278.1	8.621868101	569570	569570
Potri.012G017500.1	WUAT02015817.1	7.10750106	569577	569577
Potri.012G020500.1	WUAT02016759.1	11.7484063	569605	569605
Potri.012G046600.1	WUAT02016053.1	8.964740086	569734	569734
Potri.012G055100.1	WUAT02009897.1	8.950148257	569807	569807
Potri.012G055100.1	WUAT02010940.1	9.63020276	569807	569807
Potri.012G055100.1	WUAT02017664.1	9.650456521	569807	569807
Potri.012G058300.1	WUAT02017471.1	7.249517984	569841	569841
Potri.012G058400.2	WUAT02000744.1	4.905545079	569842	569842
Potri.012G058400.2	WUAT02004360.1	7.344900669	569842	569842
Potri.012G058400.2	WUAT02004875.1	7.560934943	569842	569842
Potri.012G058400.2	WUAT02006301.1	6.312363161	569842	569842
Potri.012G058400.2	WUAT02006429.1	8.05049997	569842	569842
Potri.012G058400.2	WUAT02007045.1	8.517282561	569842	569842
Potri.012G058400.2	WUAT02007306.1	8.905516255	569842	569842
Potri.012G058400.2	WUAT02007989.1	6.495241397	569842	569842
Potri.012G058400.2	WUAT02008057.1	6.692452769	569842	569842
Potri.012G058400.2	WUAT02010797.1	10.82044976	569842	569842
Potri.012G058400.2	WUAT02012272.1	6.569790647	569842	569842
Potri.012G058400.2	WUAT02012799.1	7.721970338	569842	569842
Potri.012G058400.2	WUAT02012988.1	10.99034941	569842	569842
Potri.012G058400.2	WUAT02016433.1	5.236044955	569842	569842
Potri.012G058400.2	WUAT02017120.1	6.503879286	569842	569842
Potri.012G058400.2	WUAT02017820.1	5.73225063	569842	569842
Potri.012G058400.2	WUAT02017996.1	9.562677462	569842	569842
Potri.012G058400.2	WUAT02022282.1	3.197603629	569842	569842
Potri.012G058400.2	WUAT02022452.1	6.47348538	569842	569842
Potri.012G061000.2	WUAT02008563.1	9.751839916	569871	569871
Potri.012G066200.1	WUAT02023050.1	10.60370069	569934	569934
Potri.012G071400.1	WUAT02001504.1	8.573317031	570000	570000
Potri.012G071400.1	WUAT02005821.1	7.499134422	570000	570000
Potri.012G087400.1	WUAT02004301.1	8.675418716	570147	570147
Potri.012G088200.1	WUAT02007738.1	11.52479085	570155	570155
Potri.012G088200.1	WUAT02016487.1	11.67471954	570155	570155
Potri.012G088900.1	WUAT02004722.1	9.818245476	570161	570161
Potri.012G089600.1	WUAT02001783.1	9.207335673	570169	570169
Potri.012G091500.2	WUAT02014793.1	11.30401205	570188	570188
Potri.012G099300.1	WUAT02009199.1	8.548996882	570272	570272
Potri.012G099300.1	WUAT02009679.1	1.685785713	570272	570272
Potri.012G109200.1	WUAT02018865.1	11.17633255	570368	570368
Potri.012G144300.1	WUAT02002369.1	10.42897845	570426	570426
Potri.012G126800.1	WUAT02001591.1	5.588917932	570595	570595
Potri.013G006700.3	WUAT02003768.1	4.643811782	570695	570695
Potri.013G009100.1	WUAT02010095.1	9.937643252	570718	570718
Potri.013G012400.1	WUAT02005073.1	8.603060934	570752	570752
Potri.013G018000.1	WUAT02011579.1	9.314054848	570800	570800
Potri.013G018000.1	WUAT02013665.1	6.436447964	570800	570800
Potri.013G021700.1	WUAT02002144.1	10.67416129	570835	570835
Potri.013G022000.1	WUAT02011498.1	11.19408277	570837	570837
Potri.013G029300.2	WUAT02002818.1	10.15384389	570914	570914
Potri.013G029300.2	WUAT02003219.1	8.943801799	570914	570914
Potri.013G029300.2	WUAT02005382.1	4.488823123	570914	570914
Potri.013G029300.2	WUAT02005654.1	2.559644489	570914	570914
Potri.013G029300.2	WUAT02006782.1	4.735866519	570914	570914
Potri.013G029300.2	WUAT02010778.1	6.626259766	570914	570914
Potri.013G029300.2	WUAT02012933.1	8.597353731	570914	570914
Potri.013G029300.2	WUAT02014211.1	2.242842172	570914	570914
Potri.013G029300.2	WUAT02014500.1	9.373372373	570914	570914
Potri.013G029300.2	WUAT02015648.1	8.225532434	570914	570914
Potri.013G029300.2	WUAT02015973.1	2.971200535	570914	570914
Potri.013G029300.2	WUAT02016129.1	8.797529262	570914	570914
Potri.013G029300.2	WUAT02016300.1	9.576031414	570914	570914
Potri.013G029300.2	WUAT02017174.1	6.330503802	570914	570914
Potri.013G029300.2	WUAT02017592.1	4.626249994	570914	570914
Potri.013G029300.2	WUAT02017897.1	8.049865876	570914	570914
Potri.013G029300.2	WUAT02019847.1	7.126736721	570914	570914
Potri.013G039100.2	WUAT02006868.1	6.957776365	571019	571019
Potri.013G047400.1	WUAT02015526.1	9.846364051	571104	571104
Potri.013G047400.1	WUAT02019521.1	1.109717844	571104	571104
Potri.013G055300.1	WUAT02019852.1	10.44886877	571179	571179
Potri.013G065000.1	WUAT02002695.1	10.1444019	571264	571264
Potri.013G079600.2	WUAT02005096.1	6.459074594	571428	571428
Potri.013G079600.2	WUAT02012688.1	6.781364572	571428	571428
Potri.013G079600.2	WUAT02020283.1	5.52643571	571428	571428
Potri.001G410400.1	WUAT02009447.1	11.44898272	571444	571444
Potri.001G420200.2	WUAT02014645.1	10.67095782	571511	571511
Potri.013G088800.3	WUAT02009901.1	8.889451464	571694	571694
Potri.013G147200.2	WUAT02000566.1	9.340569848	571795	571795
Potri.013G151000.1	WUAT02007849.1	9.075282412	571841	571841
Potri.013G151600.1	WUAT02018127.1	10.36395743	571847	571847
Potri.013G152700.1	WUAT02013636.1	8.422001558	571858	571858
Potri.013G154600.1	WUAT02000315.1	9.564335441	571877	571877
Potri.013G154600.1	WUAT02010098.1	9.058686826	571877	571877
Potri.013G160000.1	WUAT02012039.1	10.60220571	571937	571937
Potri.014G094900.2	WUAT02006998.1	9.493788935	572355	572355
Potri.014G121000.1	WUAT02018005.1	7.672486925	572618	572618
Potri.014G122600.1	WUAT02018653.1	7.434326632	572634	572634
Potri.014G125600.1	WUAT02003156.1	7.63714432	572659	572659
Potri.014G125700.1	WUAT02008921.1	8.871983285	572660	572660
Potri.014G126700.1	WUAT02020009.1	9.842598232	572668	572668
Potri.014G128200.1	WUAT02014329.1	9.756120318	572683	572683
Potri.014G130800.1	WUAT02003140.1	8.003284863	572706	572706
Potri.014G130800.1	WUAT02014423.1	10.60707907	572706	572706
Potri.014G136300.1	WUAT02010329.1	8.326679733	572780	572780
Potri.014G143600.1	WUAT02007349.1	8.818099909	572859	572859
Potri.014G146400.1	WUAT02021535.1	10.46279207	572889	572889
Potri.014G153000.1	WUAT02000505.1	9.013441378	572955	572955
Potri.014G153000.1	WUAT02001418.1	9.945313924	572955	572955
Potri.014G153000.1	WUAT02012372.1	8.2957456	572955	572955
Potri.014G170200.1	WUAT02007733.1	10.62041844	573126	573126
Potri.014G171800.1	WUAT02009762.1	10.57947999	573143	573143
Potri.014G180700.1	WUAT02012934.1	11.18110311	573241	573241
Potri.014G189600.1	WUAT02021272.1	7.879861402	573323	573323
Potri.002G207800.1	WUAT02012336.1	10.413455	573509	573509
Potri.019G021700.1	WUAT02019996.1	8.192878315	573741	573741
Potri.019G034200.1	WUAT02021929.1	10.3918611	573918	573918
Potri.019G039700.1	WUAT02000785.1	6.693615436	573976	573976
Potri.019G039700.1	WUAT02004343.1	9.449495157	573976	573976
Potri.019G039700.1	WUAT02017177.1	8.867960491	573976	573976
Potri.019G039700.1	WUAT02019720.1	5.107560251	573976	573976
Potri.019G092500.1	WUAT02008874.1	2.888338481	574368	574368
Potri.019G119200.1	WUAT02017074.1	10.71591666	574570	574570
Potri.015G048200.4	WUAT02009365.1	7.43589487	574877	574877
Potri.015G048200.4	WUAT02015277.1	10.65208432	574877	574877
Potri.015G048200.4	WUAT02022029.1	3.911082669	574877	574877
Potri.015G044600.1	WUAT02005775.1	10.38148827	574931	574931
Potri.015G042600.1	WUAT02001488.1	10.54903689	574956	574956
Potri.015G041300.2	WUAT02022141.1	10.86153619	574973	574973
Potri.015G074000.1	WUAT02014265.1	10.90524484	575136	575136
Potri.015G103700.1	WUAT02000472.1	10.4839562	575431	575431
Potri.015G108900.3	WUAT02013492.1	8.87664127	575487	575487
Potri.015G127200.1	WUAT02009014.1	10.07495254	575660	575660
Potri.015G134900.2	WUAT02003785.1	9.521170974	575736	575736
Potri.016G018400.2	WUAT02021270.1	9.345154285	575992	575992
Potri.016G019900.1	WUAT02005186.1	11.23527578	576004	576004
Potri.016G022400.2	WUAT02018339.1	5.361781396	576025	576025
Potri.016G032500.2	WUAT02002638.1	11.32647932	576127	576127
Potri.016G037400.1	WUAT02003506.1	4.380295044	576176	576176
Potri.016G037400.1	WUAT02020775.1	3.657926177	576176	576176
Potri.016G043500.2	WUAT02008758.1	11.30476362	576236	576236
Potri.016G043900.1	WUAT02004519.1	8.032228164	576240	576240
Potri.016G046600.1	WUAT02007948.1	10.33603026	576266	576266
Potri.016G051600.1	WUAT02018676.1	8.916390116	576316	576316
Potri.016G056500.1	WUAT02005837.1	11.10806416	576364	576364
Potri.016G066100.2	WUAT02001392.1	7.880575891	576458	576458
Potri.016G068900.3	WUAT02000469.1	9.77732176	576491	576491
Potri.016G068900.3	WUAT02004267.1	7.485185226	576491	576491
Potri.016G072300.2	WUAT02020779.1	9.200798073	576527	576527
Potri.016G074000.1	WUAT02005410.1	8.995260258	576543	576543
Potri.016G079500.1	WUAT02014857.1	10.09699187	576593	576593
Potri.016G084900.1	WUAT02000503.1	9.682947395	576643	576643
Potri.016G086600.1	WUAT02002493.1	7.327279456	576659	576659
Potri.016G086600.1	WUAT02022606.1	9.551690683	576659	576659
Potri.016G088600.1	WUAT02010618.1	9.056867811	576677	576677
Potri.016G098100.1	WUAT02014518.1	8.207207525	576790	576790
Potri.016G100200.1	WUAT02013430.1	10.34039472	576812	576812
Potri.016G110000.2	WUAT02021979.1	10.75215228	576910	576910
Potri.016G112100.1	WUAT02019104.1	10.05798435	576931	576931
Potri.016G113600.5	WUAT02012355.1	9.160383195	576946	576946
Potri.016G134900.1	WUAT02010188.1	9.733858188	577161	577161
Potri.016G135200.1	WUAT02009802.1	11.17964159	577163	577163
Potri.016G137000.1	WUAT02017313.1	9.04784262	577182	577182
Potri.016G137000.1	WUAT02017839.1	10.51851774	577182	577182
Potri.017G050500.1	WUAT02020620.1	10.48376536	577371	577371
Potri.017G078500.1	WUAT02001308.1	9.093144299	577589	577589
Potri.017G094600.2	WUAT02016996.1	7.765747964	577759	577759
Potri.018G057900.7	WUAT02002827.1	9.573175952	577909	577909
Potri.018G040100.1	WUAT02000496.1	9.685293955	578087	578087
Potri.018G037000.1	WUAT02002963.1	8.723027449	578113	578113
Potri.018G026000.1	WUAT02011422.1	10.10804846	578225	578225
Potri.018G074200.1	WUAT02016823.1	9.31767928	578397	578397
Potri.018G074300.1	WUAT02008852.1	10.09579949	578398	578398
Potri.018G076600.3	WUAT02000388.1	10.68114559	578419	578419
Potri.018G076600.3	WUAT02011364.1	3.350209341	578419	578419
Potri.018G086000.2	WUAT02005091.1	10.94791576	578521	578521
Potri.018G087600.1	WUAT02012358.1	9.803603047	578539	578539
Potri.018G087700.1	WUAT02006816.1	8.937933831	578540	578540
Potri.018G090300.1	WUAT02013025.1	10.17952509	578576	578576
Potri.018G096600.1	WUAT02012435.1	9.875881305	578648	578648
Potri.018G096600.1	WUAT02021141.1	6.911995701	578648	578648
Potri.018G106600.1	WUAT02012877.1	11.00300983	578742	578742
Potri.018G128200.1	WUAT02018253.1	11.92024681	578924	578924
Potri.001G397600.6	WUAT02008102.1	10.19382313	579437	579437
Potri.001G399400.2	WUAT02017942.1	11.45597503	579456	579456
Potri.001G400800.1	WUAT02017475.1	9.233325184	579472	579472
Potri.019G004000.1	WUAT02002788.1	8.030657291	580004	580004
Potri.003G089900.4	WUAT02006013.1	10.72653386	580094	580094
Potri.003G089300.2	WUAT02001514.1	7.006674783	580100	580100
Potri.003G089300.2	WUAT02006229.1	8.400748161	580100	580100
Potri.006G167200.1	WUAT02005937.1	11.23783794	580484	580484
Potri.017G108100.1	WUAT02022340.1	10.06010752	580736	580736
Potri.017G110300.5	WUAT02004004.1	4.315205647	580755	580755
Potri.017G110300.5	WUAT02014935.1	9.14236935	580755	580755
Potri.011G050500.1	WUAT02000122.1	9.612726132	580883	580883
Potri.011G058000.1	WUAT02014856.1	9.19105734	580950	580950
Potri.011G058300.1	WUAT02015519.1	6.894127159	580953	580953
Potri.019G068200.1	WUAT02011044.1	6.088861313	581019	581019
Potri.001G115600.1	WUAT02012930.1	9.973474476	581182	581182
Potri.001G115600.1	WUAT02021520.1	7.977461329	581182	581182
Potri.001G123400.4	WUAT02015159.1	9.236906026	581257	581257
Potri.004G144300.1	WUAT02014747.1	9.672758371	581479	581479
Potri.004G143700.1	WUAT02022607.1	9.999071411	581486	581486
Potri.005G003300.1	WUAT02006814.1	6.272716595	581605	581605
Potri.005G003300.1	WUAT02013125.1	10.97249621	581605	581605
Potri.005G003300.1	WUAT02014104.1	8.572086698	581605	581605
Potri.005G023500.1	WUAT02003965.1	10.43770087	581899	581899
Potri.001G414600.1	WUAT02004046.1	8.206004229	582064	582064
Potri.001G407300.2	WUAT02016296.1	8.897844139	582090	582090
Potri.004G138600.4	WUAT02008301.1	7.99685497	582170	582170
Potri.014G000600.1	WUAT02018767.1	9.109518582	582200	582200
Potri.011G166700.5	WUAT02011593.1	9.425368159	582552	582552
Potri.011G163700.2	WUAT02005627.1	10.27118605	582582	582582
Potri.011G162900.1	WUAT02008507.1	5.199932847	582590	582590
Potri.011G162900.1	WUAT02013164.1	7.426163968	582590	582590
Potri.013G132100.1	WUAT02010319.1	10.92939477	582704	582704
Potri.013G129600.2	WUAT02014950.1	10.82104473	582729	582729
Potri.001G391100.1	WUAT02002944.1	10.77051538	583026	583026
Potri.001G391100.1	WUAT02006413.1	5.561371586	583026	583026
Potri.001G391100.1	WUAT02020566.1	11.3848587	583026	583026
Potri.006G272400.1	WUAT02016160.1	10.13398693	583120	583120
Potri.001G231800.1	WUAT02004188.1	8.178087884	583310	583310
Potri.001G222700.1	WUAT02001490.1	4.978887707	583397	583397
Potri.001G222700.1	WUAT02010004.1	7.298767759	583397	583397
Potri.001G222700.1	WUAT02011393.1	6.889985498	583397	583397
Potri.001G222700.1	WUAT02011610.1	7.23637179	583397	583397
Potri.001G222700.1	WUAT02012278.1	9.96656141	583397	583397
Potri.001G222700.1	WUAT02013398.1	11.46508883	583397	583397
Potri.001G222700.1	WUAT02014188.1	7.69843988	583397	583397
Potri.001G222700.1	WUAT02020092.1	8.24574288	583397	583397
Potri.001G223300.1	WUAT02017642.1	8.37730389	583406	583406
Potri.006G056600.1	WUAT02012655.1	9.867738059	583604	583604
Potri.017G101400.1	WUAT02013865.1	8.871389642	583873	583873
Potri.017G101500.1	WUAT02006706.1	10.26167221	583874	583874
Potri.017G101500.1	WUAT02015638.1	8.854299297	583874	583874
Potri.006G160600.2	WUAT02003236.1	7.575942674	584042	584042
Potri.006G160600.2	WUAT02007138.1	9.365462425	584042	584042
Potri.001G165000.1	WUAT02010801.1	10.12528483	584139	584139
Potri.001G162800.1	WUAT02014446.1	10.90445567	584163	584163
Potri.008G208000.1	WUAT02009980.1	9.68421371	584205	584205
Potri.004G218300.1	WUAT02005566.1	10.99342669	584468	584468
Potri.004G113500.1	WUAT02014678.1	7.821915908	584629	584629
Potri.007G060900.1	WUAT02009913.1	11.86867206	585679	585679
Potri.011G059600.1	WUAT02007687.1	8.251310026	586060	586060
Potri.018G005600.1	WUAT02008021.1	9.485996113	586323	586323
Potri.015G023300.1	WUAT02008398.1	11.53098634	586577	586577
Potri.015G024400.1	WUAT02013020.1	9.185276088	586590	586590
Potri.015G024400.1	WUAT02019888.1	10.2328093	586590	586590
Potri.015G024400.1	WUAT02022352.1	10.61511634	586590	586590
Potri.019G014100.1	WUAT02010317.1	8.670267474	586802	586802
Potri.019G012300.3	WUAT02001334.1	7.206907081	586808	586808
Potri.001G440600.1	WUAT02009368.1	4.765444228	586863	586863
Potri.001G440600.1	WUAT02013834.1	9.144039825	586863	586863
Potri.001G440200.1	WUAT02022540.1	5.028517092	586866	586866
Potri.001G439600.1	WUAT02022285.1	10.34018993	586872	586872
Potri.001G352500.1	WUAT02001769.1	8.288291396	586969	586969
Potri.001G354400.1	WUAT02005812.1	6.345001755	586988	586988
Potri.001G354400.1	WUAT02006219.1	3.268849487	586988	586988
Potri.001G042600.1	WUAT02005015.1	4.925850795	587191	587191
Potri.001G042600.1	WUAT02010438.1	10.06801899	587191	587191
Potri.001G042600.1	WUAT02023131.1	10.69004527	587191	587191
Potri.001G042700.1	WUAT02011238.1	7.840962862	587192	587192
Potri.001G043200.2	WUAT02004249.1	10.20152521	587197	587197
Potri.001G043200.2	WUAT02008804.1	7.752048051	587197	587197
Potri.012G113700.1	WUAT02011772.1	9.137293455	588174	588174
Potri.001G411100.1	WUAT02000919.1	10.40630597	588615	588615
Potri.001G411100.1	WUAT02020474.1	6.106510947	588615	588615
Potri.006G151800.2	WUAT02009398.1	9.746932633	589194	589194
Potri.006G135200.2	WUAT02005770.1	7.893444775	589354	589354
Potri.006G129600.1	WUAT02018564.1	9.553562045	589416	589416
Potri.006G121000.1	WUAT02013411.1	7.423103335	589509	589509
Potri.006G117400.1	WUAT02006567.1	10.75837	589553	589553
Potri.006G111200.4	WUAT02020064.1	9.679955626	589614	589614
Potri.017G068600.4	WUAT02001972.1	6.774084751	589737	589737
Potri.017G068600.4	WUAT02014814.1	7.444173891	589737	589737
Potri.017G068600.4	WUAT02023070.1	4.003091026	589737	589737
Potri.001G160600.1	WUAT02004318.1	8.811114718	589838	589838
Potri.001G160600.1	WUAT02019801.1	9.45107755	589838	589838
Potri.001G149100.1	WUAT02002050.1	9.057050515	589940	589940
Potri.001G144700.1	WUAT02010878.1	8.935327989	589986	589986
Potri.001G144700.1	WUAT02015947.1	7.725313394	589986	589986
Potri.001G144200.1	WUAT02007376.1	10.42492932	589991	589991
Potri.001G142700.1	WUAT02023123.1	6.862683307	590006	590006
Potri.001G139400.2	WUAT02008906.1	9.70758388	590037	590037
Potri.001G124200.1	WUAT02008598.1	8.30962541	590185	590185
Potri.014G043900.1	WUAT02021672.1	8.975958645	591810	591810
Potri.014G043700.1	WUAT02008595.1	9.981227732	591812	591812
Potri.014G042200.1	WUAT02006787.1	10.48287345	591825	591825
Potri.014G041600.1	WUAT02021857.1	10.49488075	591830	591830
Potri.014G038600.2	WUAT02012214.1	10.68575499	591856	591856
Potri.013G117400.1	WUAT02001763.1	4.695003813	592192	592192
Potri.013G114200.1	WUAT02019697.1	10.4572126	592224	592224
Potri.013G113500.1	WUAT02010364.1	7.773196796	592231	592231
Potri.013G109100.1	WUAT02003407.1	9.905789371	592273	592273
Potri.013G102300.4	WUAT02013555.1	10.04078867	592341	592341
Potri.003G038700.2	WUAT02014482.1	10.88453105	592757	592757
Potri.017G146600.2	WUAT02003466.1	10.19839665	592912	592912
Potri.017G146600.2	WUAT02004213.1	11.60857982	592912	592912
Potri.001G458700.1	WUAT02011062.1	8.612299956	593058	593058
Potri.003G189100.1	WUAT02018959.1	10.10635926	593556	593556
Potri.005G107200.1	WUAT02011684.1	8.474012406	593779	593779
Potri.005G111700.1	WUAT02004851.1	8.44670246	593825	593825
Potri.005G118100.1	WUAT02001037.1	7.768410277	593886	593886
Potri.005G118100.1	WUAT02011597.1	8.601392407	593886	593886
Potri.005G118800.3	WUAT02009848.1	9.094122503	593893	593893
Potri.005G123900.1	WUAT02020854.1	11.43796769	593943	593943
Potri.017G035700.2	WUAT02014513.1	8.89490318	594479	594479
Potri.017G031400.2	WUAT02016677.1	11.39918908	594503	594503
Potri.017G027000.2	WUAT02003174.1	8.436255234	594546	594546
Potri.017G026200.2	WUAT02002433.1	9.249138371	594552	594552
Potri.017G017400.2	WUAT02005550.1	9.749500548	594617	594617
Potri.004G189000.1	WUAT02002235.1	9.723994034	594843	594843
Potri.004G189700.2	WUAT02001914.1	9.183813774	594849	594849
Potri.004G189700.2	WUAT02004613.1	10.71822745	594849	594849
Potri.004G193300.4	WUAT02013866.1	8.73742459	594899	594899
Potri.004G196200.2	WUAT02008555.1	7.616036647	594921	594921
Potri.004G196200.2	WUAT02009139.1	9.476513012	594921	594921
Potri.004G197000.2	WUAT02000519.1	8.714471732	594930	594930
Potri.004G201400.1	WUAT02022087.1	11.11517105	594963	594963
Potri.004G203400.5	WUAT02002516.1	10.012817	594982	594982
Potri.004G203500.3	WUAT02017010.1	9.145058837	594983	594983
Potri.004G204400.1	WUAT02020133.1	9.921677467	594991	594991
Potri.005G050000.1	WUAT02003059.1	7.98788067	595456	595456
Potri.005G046300.1	WUAT02000825.1	9.522519795	595493	595493
Potri.005G045100.1	WUAT02000046.1	8.517296315	595505	595505
Potri.005G045100.1	WUAT02007356.1	2.874289146	595505	595505
Potri.005G033900.2	WUAT02007868.1	8.977680654	595593	595593
Potri.005G030800.1	WUAT02021348.1	6.320710113	595616	595616
Potri.008G211500.1	WUAT02018648.1	8.987530781	596084	596084
Potri.011G154500.1	WUAT02006334.1	10.30794374	596283	596283
Potri.011G154500.1	WUAT02010351.1	11.7017384	596283	596283
Potri.004G222300.1	WUAT02012935.1	9.137752247	596720	596720
Potri.004G223900.1	WUAT02001603.1	10.2998076	596739	596739
Potri.004G224400.1	WUAT02020089.1	10.16102244	596744	596744
Potri.004G226700.1	WUAT02010159.1	11.27369472	596759	596759
Potri.004G227600.1	WUAT02014707.1	10.43168639	596766	596766
Potri.004G229800.2	WUAT02005404.1	8.599096394	596793	596793
Potri.013G087100.1	WUAT02005280.1	10.41617146	596987	596987
Potri.017G059400.1	WUAT02015202.1	13.41656115	597072	597072
Potri.001G197400.2	WUAT02003107.1	9.628331892	597670	597670
Potri.001G197300.1	WUAT02013847.1	10.30405896	597671	597671
Potri.001G014000.4	WUAT02003860.1	7.173923525	639731	639731
Potri.001G019400.1	WUAT02002758.1	4.440420761	639874	639874
Potri.001G019400.1	WUAT02007466.1	6.106332762	639874	639874
Potri.001G019400.1	WUAT02018429.1	9.449796972	639874	639874
Potri.001G019400.1	WUAT02021722.1	11.49597789	639874	639874
Potri.001G018600.2	WUAT02008529.1	11.50631596	639885	639885
Potri.001G047900.6	WUAT02017758.1	10.55062871	639936	639936
Potri.001G094100.1	WUAT02002675.1	10.26593865	640384	640384
Potri.001G095800.1	WUAT02009978.1	10.99771258	640402	640402
Potri.001G173700.1	WUAT02006548.1	9.653021138	640642	640642
Potri.001G219200.1	WUAT02012106.1	10.71382046	641007	641007
Potri.001G250500.1	WUAT02006076.1	10.53644531	641078	641078
Potri.001G246900.1	WUAT02010106.1	10.86912113	641120	641120
Potri.001G245700.1	WUAT02014243.1	11.65906028	641133	641133
Potri.001G240200.1	WUAT02013911.1	9.919112773	641197	641197
Potri.001G282100.1	WUAT02004183.1	6.640081953	641532	641532
Potri.001G352300.4	WUAT02013247.1	10.42430254	641544	641544
Potri.001G352300.4	WUAT02020698.1	10.68741235	641544	641544
Potri.001G357000.2	WUAT02005212.1	9.667001326	642210	642210
Potri.001G452400.1	WUAT02003613.1	7.966389264	642538	642538
Potri.002G019500.3	WUAT02016665.1	10.17957976	642932	642932
Potri.002G020900.6	WUAT02021718.1	9.697849311	642947	642947
Potri.002G032100.2	WUAT02012093.1	10.07303611	643073	643073
Potri.002G032500.12	WUAT02019177.1	7.351818143	643079	643079
Potri.002G034200.2	WUAT02008533.1	9.245177218	643100	643100
Potri.002G056300.1	WUAT02007534.1	10.86940929	643350	643350
Potri.002G057100.1	WUAT02009554.1	11.23560486	643359	643359
Potri.002G087000.1	WUAT02018883.1	10.04265869	643656	643656
Potri.002G109800.8	WUAT02012207.1	9.484534285	643929	643929
Potri.002G145900.1	WUAT02022942.1	11.1494046	644317	644317
Potri.002G146500.1	WUAT02020656.1	11.75875584	644324	644324
Potri.002G160800.2	WUAT02004700.1	10.6494317	644475	644475
Potri.002G205400.1	WUAT02006716.1	9.896148011	644742	644742
Potri.002G191400.2	WUAT02006752.1	12.87523984	644880	644880
Potri.002G225100.1	WUAT02009596.1	8.240311209	645054	645054
Potri.002G254900.6	WUAT02006236.1	11.36436179	645542	645542
Potri.003G051600.2	WUAT02015630.1	8.565839236	645971	645971
Potri.003G051500.1	WUAT02013431.1	8.279189785	645972	645972
Potri.003G078900.1	WUAT02006558.1	9.075956442	646130	646130
Potri.003G079200.1	WUAT02020733.1	9.959012706	646132	646132
Potri.004G022600.1	WUAT02000809.1	1.686151808	647622	647622
Potri.004G058700.2	WUAT02003891.1	6.727296544	647860	647860
Potri.004G058700.2	WUAT02023248.1	7.997801412	647860	647860
Potri.004G098100.3	WUAT02016732.1	10.07843284	648034	648034
Potri.004G089100.1	WUAT02016347.1	8.608979654	648115	648115
Potri.004G133500.6	WUAT02001221.1	10.73314384	648419	648419
Potri.004G176600.1	WUAT02000808.1	11.82921351	648811	648811
Potri.009G158700.2	WUAT02004905.1	10.47466101	648993	648993
Potri.009G146000.1	WUAT02007410.1	8.483368934	649116	649116
Potri.009G132100.1	WUAT02012421.1	9.841582895	649249	649249
Potri.009G132100.1	WUAT02016993.1	9.153514561	649249	649249
Potri.009G132100.1	WUAT02022099.1	8.751479389	649249	649249
Potri.009G131600.1	WUAT02005920.1	8.411604252	649253	649253
Potri.009G131600.1	WUAT02021137.1	10.4016503	649253	649253
Potri.009G119700.1	WUAT02013352.1	11.31796293	649375	649375
Potri.009G018800.2	WUAT02004901.1	10.42073528	650389	650389
Potri.009G018800.2	WUAT02018411.1	9.317515644	650389	650389
Potri.005G162400.1	WUAT02009535.1	11.28318745	651251	651251
Potri.005G208200.1	WUAT02000717.1	9.22137786	651736	651736
Potri.005G210900.1	WUAT02022381.1	10.34991739	651773	651773
Potri.005G239900.1	WUAT02011174.1	8.926617468	652080	652080
Potri.005G247600.1	WUAT02006818.1	8.528822065	652170	652170
Potri.005G256700.5	WUAT02017740.1	10.12649871	652263	652263
Potri.006G004400.2	WUAT02008104.1	9.255260567	652350	652350
Potri.006G020900.1	WUAT02001704.1	7.3339395	652454	652454
Potri.006G047600.1	WUAT02005609.1	10.65952945	652677	652677
Potri.006G085400.2	WUAT02008813.1	11.01257673	652970	652970
Potri.006G150400.1	WUAT02016801.1	9.670003742	653303	653303
Potri.006G150900.1	WUAT02002102.1	9.570881531	653311	653311
Potri.006G154200.1	WUAT02009010.1	9.978816646	653335	653335
