subject_id	Gene_ID	exprLevel_log	Protein_ID	transcript_ID
Potri.011G079500.1	WUAT02023141.1	8.556220212	568456	568456
Potri.011G095100.2	WUAT02014604.1	7.103050906	568599	568599
Potri.011G095100.2	WUAT02016318.1	7.726378665	568599	568599
Potri.011G071300.1	WUAT02003831.1	8.743743938	568667	568667
Potri.011G065300.1	WUAT02016629.1	10.47695632	568728	568728
Potri.011G112800.1	WUAT02018389.1	9.171239222	568834	568834
Potri.011G117500.1	WUAT02010027.1	10.12737492	568882	568882
Potri.011G117500.1	WUAT02013698.1	8.082709424	568882	568882
Potri.011G118500.1	WUAT02018491.1	7.81811856	568892	568892
Potri.011G131300.1	WUAT02008212.1	8.669518973	569056	569056
Potri.011G132600.1	WUAT02010396.1	11.43314473	569069	569069
Potri.011G147700.1	WUAT02000722.1	11.41770712	569228	569228
Potri.011G150600.2	WUAT02020368.1	10.94401252	569258	569258
Potri.011G152200.1	WUAT02002513.1	10.96352736	569276	569276
Potri.011G152200.1	WUAT02009575.1	11.63917091	569276	569276
Potri.011G155600.1	WUAT02011767.1	6.503779876	569310	569310
Potri.012G043700.1	WUAT02022797.1	8.33626699	569357	569357
Potri.012G043000.7	WUAT02006657.1	8.069302813	569364	569364
Potri.012G043000.7	WUAT02018825.1	7.434949416	569364	569364
Potri.012G039000.2	WUAT02011602.1	10.20808443	569405	569405
Potri.012G034000.1	WUAT02020739.1	9.011550058	569454	569454
Potri.012G032300.1	WUAT02005536.1	8.456464579	569472	569472
Potri.012G003700.2	WUAT02021335.1	11.26922745	569512	569512
Potri.012G016900.2	WUAT02005278.1	8.505233419	569570	569570
Potri.012G017500.1	WUAT02015817.1	7.094115188	569577	569577
Potri.012G020500.1	WUAT02016759.1	11.73634624	569605	569605
Potri.012G046600.1	WUAT02016053.1	8.841280732	569734	569734
Potri.012G055100.1	WUAT02009897.1	8.864054633	569807	569807
Potri.012G055100.1	WUAT02010940.1	9.495348728	569807	569807
Potri.012G055100.1	WUAT02017664.1	9.66141308	569807	569807
Potri.012G058300.1	WUAT02017471.1	7.225240488	569841	569841
Potri.012G058400.2	WUAT02000744.1	4.558518089	569842	569842
Potri.012G058400.2	WUAT02004360.1	7.37454899	569842	569842
Potri.012G058400.2	WUAT02004875.1	7.228958778	569842	569842
Potri.012G058400.2	WUAT02006301.1	6.202205896	569842	569842
Potri.012G058400.2	WUAT02006429.1	8.07979551	569842	569842
Potri.012G058400.2	WUAT02007045.1	8.209001906	569842	569842
Potri.012G058400.2	WUAT02007306.1	8.772727506	569842	569842
Potri.012G058400.2	WUAT02007989.1	6.587384105	569842	569842
Potri.012G058400.2	WUAT02008057.1	5.457396322	569842	569842
Potri.012G058400.2	WUAT02010797.1	10.77211246	569842	569842
Potri.012G058400.2	WUAT02012272.1	6.646569631	569842	569842
Potri.012G058400.2	WUAT02012799.1	7.556281508	569842	569842
Potri.012G058400.2	WUAT02012988.1	10.95572301	569842	569842
Potri.012G058400.2	WUAT02016433.1	5.456848631	569842	569842
Potri.012G058400.2	WUAT02017120.1	5.906099883	569842	569842
Potri.012G058400.2	WUAT02017820.1	5.718284357	569842	569842
Potri.012G058400.2	WUAT02017996.1	9.541485105	569842	569842
Potri.012G058400.2	WUAT02022282.1	2.942391867	569842	569842
Potri.012G058400.2	WUAT02022452.1	6.607519958	569842	569842
Potri.012G061000.2	WUAT02008563.1	9.674623982	569871	569871
Potri.012G066200.1	WUAT02023050.1	10.46448573	569934	569934
Potri.012G071400.1	WUAT02001504.1	8.437404963	570000	570000
Potri.012G071400.1	WUAT02005821.1	7.415746422	570000	570000
Potri.012G087400.1	WUAT02004301.1	8.555765712	570147	570147
Potri.012G088200.1	WUAT02007738.1	11.41468533	570155	570155
Potri.012G088200.1	WUAT02016487.1	11.67731465	570155	570155
Potri.012G088900.1	WUAT02004722.1	9.823818157	570161	570161
Potri.012G089600.1	WUAT02001783.1	9.342792609	570169	570169
Potri.012G091500.2	WUAT02014793.1	11.30359819	570188	570188
Potri.012G099300.1	WUAT02009199.1	8.55439393	570272	570272
Potri.012G099300.1	WUAT02009679.1	1.879900092	570272	570272
Potri.012G109200.1	WUAT02018865.1	11.09985112	570368	570368
Potri.012G144300.1	WUAT02002369.1	10.39328409	570426	570426
Potri.012G126800.1	WUAT02001591.1	5.39353674	570595	570595
Potri.013G006700.3	WUAT02003768.1	4.639770047	570695	570695
Potri.013G009100.1	WUAT02010095.1	9.919543067	570718	570718
Potri.013G012400.1	WUAT02005073.1	8.643189494	570752	570752
Potri.013G018000.1	WUAT02011579.1	9.325210698	570800	570800
Potri.013G018000.1	WUAT02013665.1	6.502319149	570800	570800
Potri.013G021700.1	WUAT02002144.1	10.6373671	570835	570835
Potri.013G022000.1	WUAT02011498.1	11.19582801	570837	570837
Potri.013G029300.2	WUAT02002818.1	10.13376552	570914	570914
Potri.013G029300.2	WUAT02003219.1	8.91145988	570914	570914
Potri.013G029300.2	WUAT02005382.1	3.993711381	570914	570914
Potri.013G029300.2	WUAT02005654.1	3.351210032	570914	570914
Potri.013G029300.2	WUAT02006782.1	4.943609271	570914	570914
Potri.013G029300.2	WUAT02010778.1	6.269471756	570914	570914
Potri.013G029300.2	WUAT02012933.1	8.514138092	570914	570914
Potri.013G029300.2	WUAT02014211.1	2.563918029	570914	570914
Potri.013G029300.2	WUAT02014500.1	9.379647003	570914	570914
Potri.013G029300.2	WUAT02015648.1	8.34260866	570914	570914
Potri.013G029300.2	WUAT02015973.1	3.820826256	570914	570914
Potri.013G029300.2	WUAT02016129.1	8.495453924	570914	570914
Potri.013G029300.2	WUAT02016300.1	9.549263651	570914	570914
Potri.013G029300.2	WUAT02017174.1	6.448230386	570914	570914
Potri.013G029300.2	WUAT02017592.1	4.949245994	570914	570914
Potri.013G029300.2	WUAT02017897.1	7.911058701	570914	570914
Potri.013G029300.2	WUAT02019847.1	7.127812054	570914	570914
Potri.013G039100.2	WUAT02006868.1	6.578253577	571019	571019
Potri.013G047400.1	WUAT02015526.1	9.812422341	571104	571104
Potri.013G047400.1	WUAT02019521.1	0.837360522	571104	571104
Potri.013G055300.1	WUAT02019852.1	10.4012004	571179	571179
Potri.013G065000.1	WUAT02002695.1	10.00589588	571264	571264
Potri.013G079600.2	WUAT02005096.1	6.351257833	571428	571428
Potri.013G079600.2	WUAT02012688.1	6.687326212	571428	571428
Potri.013G079600.2	WUAT02020283.1	5.422006568	571428	571428
Potri.001G410400.1	WUAT02009447.1	11.41547806	571444	571444
Potri.001G420200.2	WUAT02014645.1	10.62816418	571511	571511
Potri.013G088800.3	WUAT02009901.1	8.800756529	571694	571694
Potri.013G147200.2	WUAT02000566.1	9.207747676	571795	571795
Potri.013G151000.1	WUAT02007849.1	8.957595683	571841	571841
Potri.013G151600.1	WUAT02018127.1	10.35464543	571847	571847
Potri.013G152700.1	WUAT02013636.1	8.45876581	571858	571858
Potri.013G154600.1	WUAT02000315.1	9.483400538	571877	571877
Potri.013G154600.1	WUAT02010098.1	9.026719338	571877	571877
Potri.013G160000.1	WUAT02012039.1	10.54400465	571937	571937
Potri.014G094900.2	WUAT02006998.1	9.417902673	572355	572355
Potri.014G121000.1	WUAT02018005.1	7.572644863	572618	572618
Potri.014G122600.1	WUAT02018653.1	7.27984153	572634	572634
Potri.014G125600.1	WUAT02003156.1	7.446317026	572659	572659
Potri.014G125700.1	WUAT02008921.1	8.668329554	572660	572660
Potri.014G126700.1	WUAT02020009.1	9.766107871	572668	572668
Potri.014G128200.1	WUAT02014329.1	9.673331622	572683	572683
Potri.014G130800.1	WUAT02003140.1	7.865024114	572706	572706
Potri.014G130800.1	WUAT02014423.1	10.55736157	572706	572706
Potri.014G136300.1	WUAT02010329.1	7.967519826	572780	572780
Potri.014G143600.1	WUAT02007349.1	8.800317789	572859	572859
Potri.014G146400.1	WUAT02021535.1	10.40230064	572889	572889
Potri.014G153000.1	WUAT02000505.1	8.930492024	572955	572955
Potri.014G153000.1	WUAT02001418.1	9.660320188	572955	572955
Potri.014G153000.1	WUAT02012372.1	8.235610374	572955	572955
Potri.014G170200.1	WUAT02007733.1	10.54188845	573126	573126
Potri.014G171800.1	WUAT02009762.1	10.88532921	573143	573143
Potri.014G180700.1	WUAT02012934.1	11.14012091	573241	573241
Potri.014G189600.1	WUAT02021272.1	8.041062175	573323	573323
Potri.002G207800.1	WUAT02012336.1	10.39714436	573509	573509
Potri.019G021700.1	WUAT02019996.1	8.154192674	573741	573741
Potri.019G034200.1	WUAT02021929.1	10.36124813	573918	573918
Potri.019G039700.1	WUAT02000785.1	6.70061573	573976	573976
Potri.019G039700.1	WUAT02004343.1	9.389780554	573976	573976
Potri.019G039700.1	WUAT02017177.1	8.662104748	573976	573976
Potri.019G039700.1	WUAT02019720.1	5.397221304	573976	573976
Potri.019G092500.1	WUAT02008874.1	2.687578017	574368	574368
Potri.019G119200.1	WUAT02017074.1	10.68492673	574570	574570
Potri.015G048200.4	WUAT02009365.1	7.360280145	574877	574877
Potri.015G048200.4	WUAT02015277.1	10.43279369	574877	574877
Potri.015G048200.4	WUAT02022029.1	4.329937556	574877	574877
Potri.015G044600.1	WUAT02005775.1	10.39701877	574931	574931
Potri.015G042600.1	WUAT02001488.1	10.45259298	574956	574956
Potri.015G041300.2	WUAT02022141.1	10.77423222	574973	574973
Potri.015G074000.1	WUAT02014265.1	10.75727303	575136	575136
Potri.015G103700.1	WUAT02000472.1	10.42681412	575431	575431
Potri.015G108900.3	WUAT02013492.1	8.812749069	575487	575487
Potri.015G127200.1	WUAT02009014.1	10.01785892	575660	575660
Potri.015G134900.2	WUAT02003785.1	9.577402152	575736	575736
Potri.016G018400.2	WUAT02021270.1	9.225037071	575992	575992
Potri.016G019900.1	WUAT02005186.1	11.13290268	576004	576004
Potri.016G022400.2	WUAT02018339.1	5.295793208	576025	576025
Potri.016G032500.2	WUAT02002638.1	11.28823955	576127	576127
Potri.016G037400.1	WUAT02003506.1	4.596764087	576176	576176
Potri.016G037400.1	WUAT02020775.1	3.329962807	576176	576176
Potri.016G043500.2	WUAT02008758.1	11.31832561	576236	576236
Potri.016G043900.1	WUAT02004519.1	7.911996839	576240	576240
Potri.016G046600.1	WUAT02007948.1	10.27466464	576266	576266
Potri.016G051600.1	WUAT02018676.1	8.746224799	576316	576316
Potri.016G056500.1	WUAT02005837.1	11.06991296	576364	576364
Potri.016G066100.2	WUAT02001392.1	7.856422126	576458	576458
Potri.016G068900.3	WUAT02000469.1	9.706868401	576491	576491
Potri.016G068900.3	WUAT02004267.1	7.432133	576491	576491
Potri.016G072300.2	WUAT02020779.1	9.161910661	576527	576527
Potri.016G074000.1	WUAT02005410.1	8.894359091	576543	576543
Potri.016G079500.1	WUAT02014857.1	10.16640568	576593	576593
Potri.016G084900.1	WUAT02000503.1	9.731653096	576643	576643
Potri.016G086600.1	WUAT02002493.1	7.448002406	576659	576659
Potri.016G086600.1	WUAT02022606.1	9.495759222	576659	576659
Potri.016G088600.1	WUAT02010618.1	8.921232532	576677	576677
Potri.016G098100.1	WUAT02014518.1	8.089179593	576790	576790
Potri.016G100200.1	WUAT02013430.1	10.396318	576812	576812
Potri.016G110000.2	WUAT02021979.1	10.68311053	576910	576910
Potri.016G112100.1	WUAT02019104.1	9.963194027	576931	576931
Potri.016G113600.5	WUAT02012355.1	9.033210631	576946	576946
Potri.016G134900.1	WUAT02010188.1	9.707048357	577161	577161
Potri.016G135200.1	WUAT02009802.1	11.12652213	577163	577163
Potri.016G137000.1	WUAT02017313.1	8.759077396	577182	577182
Potri.016G137000.1	WUAT02017839.1	10.42280008	577182	577182
Potri.017G050500.1	WUAT02020620.1	10.42155411	577371	577371
Potri.017G078500.1	WUAT02001308.1	8.967543283	577589	577589
Potri.017G094600.2	WUAT02016996.1	7.753392062	577759	577759
Potri.018G057900.7	WUAT02002827.1	9.472618533	577909	577909
Potri.018G040100.1	WUAT02000496.1	10.0725788	578087	578087
Potri.018G037000.1	WUAT02002963.1	8.535167369	578113	578113
Potri.018G026000.1	WUAT02011422.1	9.966170208	578225	578225
Potri.018G074200.1	WUAT02016823.1	9.415718579	578397	578397
Potri.018G074300.1	WUAT02008852.1	10.07682739	578398	578398
Potri.018G076600.3	WUAT02000388.1	10.52045755	578419	578419
Potri.018G076600.3	WUAT02011364.1	2.85349738	578419	578419
Potri.018G086000.2	WUAT02005091.1	10.90080854	578521	578521
Potri.018G087600.1	WUAT02012358.1	9.936436712	578539	578539
Potri.018G087700.1	WUAT02006816.1	8.951645609	578540	578540
Potri.018G090300.1	WUAT02013025.1	10.10757175	578576	578576
Potri.018G096600.1	WUAT02012435.1	9.721733433	578648	578648
Potri.018G096600.1	WUAT02021141.1	6.967148963	578648	578648
Potri.018G106600.1	WUAT02012877.1	10.79494957	578742	578742
Potri.018G128200.1	WUAT02018253.1	11.87555927	578924	578924
Potri.001G397600.6	WUAT02008102.1	10.13349861	579437	579437
Potri.001G399400.2	WUAT02017942.1	11.34516585	579456	579456
Potri.001G400800.1	WUAT02017475.1	9.161629299	579472	579472
Potri.019G004000.1	WUAT02002788.1	7.8885954	580004	580004
Potri.003G089900.4	WUAT02006013.1	10.66701248	580094	580094
Potri.003G089300.2	WUAT02001514.1	7.090443336	580100	580100
Potri.003G089300.2	WUAT02006229.1	8.378135727	580100	580100
Potri.006G167200.1	WUAT02005937.1	11.15696577	580484	580484
Potri.017G108100.1	WUAT02022340.1	10.02624408	580736	580736
Potri.017G110300.5	WUAT02004004.1	3.360722673	580755	580755
Potri.017G110300.5	WUAT02014935.1	9.061959972	580755	580755
Potri.011G050500.1	WUAT02000122.1	9.586320206	580883	580883
Potri.011G058000.1	WUAT02014856.1	9.080311932	580950	580950
Potri.011G058300.1	WUAT02015519.1	6.670599313	580953	580953
Potri.019G068200.1	WUAT02011044.1	6.205119503	581019	581019
Potri.001G115600.1	WUAT02012930.1	9.945097148	581182	581182
Potri.001G115600.1	WUAT02021520.1	7.812764813	581182	581182
Potri.001G123400.4	WUAT02015159.1	9.062246857	581257	581257
Potri.004G144300.1	WUAT02014747.1	9.646628373	581479	581479
Potri.004G143700.1	WUAT02022607.1	9.879133051	581486	581486
Potri.005G003300.1	WUAT02006814.1	6.172156897	581605	581605
Potri.005G003300.1	WUAT02013125.1	10.659012	581605	581605
Potri.005G003300.1	WUAT02014104.1	8.57548326	581605	581605
Potri.005G023500.1	WUAT02003965.1	10.4329473	581899	581899
Potri.001G414600.1	WUAT02004046.1	8.062300756	582064	582064
Potri.001G407300.2	WUAT02016296.1	8.911557262	582090	582090
Potri.004G138600.4	WUAT02008301.1	8.003887813	582170	582170
Potri.014G000600.1	WUAT02018767.1	8.966689385	582200	582200
Potri.011G166700.5	WUAT02011593.1	8.995943296	582552	582552
Potri.011G163700.2	WUAT02005627.1	10.23012039	582582	582582
Potri.011G162900.1	WUAT02008507.1	4.935685101	582590	582590
Potri.011G162900.1	WUAT02013164.1	7.382618614	582590	582590
Potri.013G132100.1	WUAT02010319.1	10.84865905	582704	582704
Potri.013G129600.2	WUAT02014950.1	10.81938932	582729	582729
Potri.001G391100.1	WUAT02002944.1	10.71907154	583026	583026
Potri.001G391100.1	WUAT02006413.1	5.700719571	583026	583026
Potri.001G391100.1	WUAT02020566.1	11.28588351	583026	583026
Potri.006G272400.1	WUAT02016160.1	10.04358392	583120	583120
Potri.001G231800.1	WUAT02004188.1	8.108094213	583310	583310
Potri.001G222700.1	WUAT02001490.1	5.023457843	583397	583397
Potri.001G222700.1	WUAT02010004.1	7.217364035	583397	583397
Potri.001G222700.1	WUAT02011393.1	6.912605011	583397	583397
Potri.001G222700.1	WUAT02011610.1	6.197016904	583397	583397
Potri.001G222700.1	WUAT02012278.1	9.883285831	583397	583397
Potri.001G222700.1	WUAT02013398.1	11.31668279	583397	583397
Potri.001G222700.1	WUAT02014188.1	7.548338031	583397	583397
Potri.001G222700.1	WUAT02020092.1	8.158250999	583397	583397
Potri.001G223300.1	WUAT02017642.1	8.76848966	583406	583406
Potri.006G056600.1	WUAT02012655.1	9.831702561	583604	583604
Potri.017G101400.1	WUAT02013865.1	8.74600063	583873	583873
Potri.017G101500.1	WUAT02006706.1	10.15898229	583874	583874
Potri.017G101500.1	WUAT02015638.1	8.781129023	583874	583874
Potri.006G160600.2	WUAT02003236.1	7.418058933	584042	584042
Potri.006G160600.2	WUAT02007138.1	9.265630487	584042	584042
Potri.001G165000.1	WUAT02010801.1	9.835809576	584139	584139
Potri.001G162800.1	WUAT02014446.1	10.79950317	584163	584163
Potri.008G208000.1	WUAT02009980.1	9.602556659	584205	584205
Potri.004G218300.1	WUAT02005566.1	10.92449027	584468	584468
Potri.004G113500.1	WUAT02014678.1	7.756817271	584629	584629
Potri.007G060900.1	WUAT02009913.1	11.77302099	585679	585679
Potri.011G059600.1	WUAT02007687.1	8.194446663	586060	586060
Potri.018G005600.1	WUAT02008021.1	9.429432171	586323	586323
Potri.015G023300.1	WUAT02008398.1	11.50934617	586577	586577
Potri.015G024400.1	WUAT02013020.1	9.147541467	586590	586590
Potri.015G024400.1	WUAT02019888.1	10.08612453	586590	586590
Potri.015G024400.1	WUAT02022352.1	10.54775077	586590	586590
Potri.019G014100.1	WUAT02010317.1	8.627770565	586802	586802
Potri.019G012300.3	WUAT02001334.1	7.158172557	586808	586808
Potri.001G440600.1	WUAT02009368.1	5.023749102	586863	586863
Potri.001G440600.1	WUAT02013834.1	9.088233503	586863	586863
Potri.001G440200.1	WUAT02022540.1	5.021736411	586866	586866
Potri.001G439600.1	WUAT02022285.1	10.14554781	586872	586872
Potri.001G352500.1	WUAT02001769.1	8.276183687	586969	586969
Potri.001G354400.1	WUAT02005812.1	6.343254903	586988	586988
Potri.001G354400.1	WUAT02006219.1	2.504995314	586988	586988
Potri.001G042600.1	WUAT02005015.1	5.248213967	587191	587191
Potri.001G042600.1	WUAT02010438.1	10.02740191	587191	587191
Potri.001G042600.1	WUAT02023131.1	10.6707757	587191	587191
Potri.001G042700.1	WUAT02011238.1	7.727873412	587192	587192
Potri.001G043200.2	WUAT02004249.1	10.15984237	587197	587197
Potri.001G043200.2	WUAT02008804.1	7.686056725	587197	587197
Potri.012G113700.1	WUAT02011772.1	9.104400436	588174	588174
Potri.001G411100.1	WUAT02000919.1	10.37056487	588615	588615
Potri.001G411100.1	WUAT02020474.1	6.48446731	588615	588615
Potri.006G151800.2	WUAT02009398.1	9.70092623	589194	589194
Potri.006G135200.2	WUAT02005770.1	7.764862201	589354	589354
Potri.006G129600.1	WUAT02018564.1	9.474291598	589416	589416
Potri.006G121000.1	WUAT02013411.1	7.282912578	589509	589509
Potri.006G117400.1	WUAT02006567.1	10.9128043	589553	589553
Potri.006G111200.4	WUAT02020064.1	9.574884636	589614	589614
Potri.017G068600.4	WUAT02001972.1	6.5986278	589737	589737
Potri.017G068600.4	WUAT02014814.1	7.446333105	589737	589737
Potri.017G068600.4	WUAT02023070.1	4.215249151	589737	589737
Potri.001G160600.1	WUAT02004318.1	8.776457474	589838	589838
Potri.001G160600.1	WUAT02019801.1	9.374640289	589838	589838
Potri.001G149100.1	WUAT02002050.1	8.845356174	589940	589940
Potri.001G144700.1	WUAT02010878.1	8.765617345	589986	589986
Potri.001G144700.1	WUAT02015947.1	7.591053985	589986	589986
Potri.001G144200.1	WUAT02007376.1	10.4145923	589991	589991
Potri.001G142700.1	WUAT02023123.1	6.68594123	590006	590006
Potri.001G139400.2	WUAT02008906.1	9.634933931	590037	590037
Potri.001G124200.1	WUAT02008598.1	8.208568223	590185	590185
Potri.014G043900.1	WUAT02021672.1	8.908877362	591810	591810
Potri.014G043700.1	WUAT02008595.1	9.951591221	591812	591812
Potri.014G042200.1	WUAT02006787.1	10.43538684	591825	591825
Potri.014G041600.1	WUAT02021857.1	10.39306545	591830	591830
Potri.014G038600.2	WUAT02012214.1	10.53134349	591856	591856
Potri.013G117400.1	WUAT02001763.1	4.825239632	592192	592192
Potri.013G114200.1	WUAT02019697.1	10.46520313	592224	592224
Potri.013G113500.1	WUAT02010364.1	7.767273213	592231	592231
Potri.013G109100.1	WUAT02003407.1	9.851738731	592273	592273
Potri.013G102300.4	WUAT02013555.1	9.88361714	592341	592341
Potri.003G038700.2	WUAT02014482.1	10.89054574	592757	592757
Potri.017G146600.2	WUAT02003466.1	10.09850206	592912	592912
Potri.017G146600.2	WUAT02004213.1	11.58257877	592912	592912
Potri.001G458700.1	WUAT02011062.1	8.547182242	593058	593058
Potri.003G189100.1	WUAT02018959.1	9.902907214	593556	593556
Potri.005G107200.1	WUAT02011684.1	8.495585873	593779	593779
Potri.005G111700.1	WUAT02004851.1	8.377189468	593825	593825
Potri.005G118100.1	WUAT02001037.1	7.694720072	593886	593886
Potri.005G118100.1	WUAT02011597.1	8.519083037	593886	593886
Potri.005G118800.3	WUAT02009848.1	9.053240655	593893	593893
Potri.005G123900.1	WUAT02020854.1	11.4271382	593943	593943
Potri.017G035700.2	WUAT02014513.1	8.717781995	594479	594479
Potri.017G031400.2	WUAT02016677.1	11.32915154	594503	594503
Potri.017G027000.2	WUAT02003174.1	8.354710795	594546	594546
Potri.017G026200.2	WUAT02002433.1	9.275607878	594552	594552
Potri.017G017400.2	WUAT02005550.1	9.814965068	594617	594617
Potri.004G189000.1	WUAT02002235.1	9.745557506	594843	594843
Potri.004G189700.2	WUAT02001914.1	9.119683439	594849	594849
Potri.004G189700.2	WUAT02004613.1	10.68686045	594849	594849
Potri.004G193300.4	WUAT02013866.1	8.737376273	594899	594899
Potri.004G196200.2	WUAT02008555.1	7.402657466	594921	594921
Potri.004G196200.2	WUAT02009139.1	9.760295824	594921	594921
Potri.004G197000.2	WUAT02000519.1	8.657171387	594930	594930
Potri.004G201400.1	WUAT02022087.1	11.05892644	594963	594963
Potri.004G203400.5	WUAT02002516.1	9.935484835	594982	594982
Potri.004G203500.3	WUAT02017010.1	9.038332943	594983	594983
Potri.004G204400.1	WUAT02020133.1	9.880171417	594991	594991
Potri.005G050000.1	WUAT02003059.1	7.831036643	595456	595456
Potri.005G046300.1	WUAT02000825.1	9.455015005	595493	595493
Potri.005G045100.1	WUAT02000046.1	8.392589204	595505	595505
Potri.005G045100.1	WUAT02007356.1	2.400282624	595505	595505
Potri.005G033900.2	WUAT02007868.1	8.953213953	595593	595593
Potri.005G030800.1	WUAT02021348.1	6.314452948	595616	595616
Potri.008G211500.1	WUAT02018648.1	9.003934227	596084	596084
Potri.011G154500.1	WUAT02006334.1	10.27344095	596283	596283
Potri.011G154500.1	WUAT02010351.1	11.77741811	596283	596283
Potri.004G222300.1	WUAT02012935.1	9.037399847	596720	596720
Potri.004G223900.1	WUAT02001603.1	10.18064389	596739	596739
Potri.004G224400.1	WUAT02020089.1	10.13832165	596744	596744
Potri.004G226700.1	WUAT02010159.1	11.28022252	596759	596759
Potri.004G227600.1	WUAT02014707.1	10.39105224	596766	596766
Potri.004G229800.2	WUAT02005404.1	8.485176839	596793	596793
Potri.013G087100.1	WUAT02005280.1	10.40874282	596987	596987
Potri.017G059400.1	WUAT02015202.1	13.23828676	597072	597072
Potri.001G197400.2	WUAT02003107.1	9.522108144	597670	597670
Potri.001G197300.1	WUAT02013847.1	10.22233983	597671	597671
Potri.001G014000.4	WUAT02003860.1	7.000842396	639731	639731
Potri.001G019400.1	WUAT02002758.1	4.243036868	639874	639874
Potri.001G019400.1	WUAT02007466.1	6.353881805	639874	639874
Potri.001G019400.1	WUAT02018429.1	9.387858627	639874	639874
Potri.001G019400.1	WUAT02021722.1	11.53416038	639874	639874
Potri.001G018600.2	WUAT02008529.1	11.44199963	639885	639885
Potri.001G047900.6	WUAT02017758.1	10.4254489	639936	639936
Potri.001G094100.1	WUAT02002675.1	10.1955232	640384	640384
Potri.001G095800.1	WUAT02009978.1	10.96746425	640402	640402
Potri.001G173700.1	WUAT02006548.1	9.603128882	640642	640642
Potri.001G219200.1	WUAT02012106.1	10.64080584	641007	641007
Potri.001G250500.1	WUAT02006076.1	10.5340457	641078	641078
Potri.001G246900.1	WUAT02010106.1	10.81338614	641120	641120
Potri.001G245700.1	WUAT02014243.1	11.62980419	641133	641133
Potri.001G240200.1	WUAT02013911.1	9.835728591	641197	641197
Potri.001G282100.1	WUAT02004183.1	6.847585089	641532	641532
Potri.001G352300.4	WUAT02013247.1	10.19763534	641544	641544
Potri.001G352300.4	WUAT02020698.1	10.59231732	641544	641544
Potri.001G357000.2	WUAT02005212.1	9.678700432	642210	642210
Potri.001G452400.1	WUAT02003613.1	7.679210844	642538	642538
Potri.002G019500.3	WUAT02016665.1	10.14056824	642932	642932
Potri.002G020900.6	WUAT02021718.1	9.677255158	642947	642947
Potri.002G032100.2	WUAT02012093.1	10.00861456	643073	643073
Potri.002G032500.12	WUAT02019177.1	7.267246485	643079	643079
Potri.002G034200.2	WUAT02008533.1	9.177608468	643100	643100
Potri.002G056300.1	WUAT02007534.1	10.92199628	643350	643350
Potri.002G057100.1	WUAT02009554.1	11.2038368	643359	643359
Potri.002G087000.1	WUAT02018883.1	9.726555735	643656	643656
Potri.002G109800.8	WUAT02012207.1	9.462776657	643929	643929
Potri.002G145900.1	WUAT02022942.1	11.02372176	644317	644317
Potri.002G146500.1	WUAT02020656.1	11.68194619	644324	644324
Potri.002G160800.2	WUAT02004700.1	10.58273256	644475	644475
Potri.002G205400.1	WUAT02006716.1	9.791663	644742	644742
Potri.002G191400.2	WUAT02006752.1	12.7601417	644880	644880
Potri.002G225100.1	WUAT02009596.1	8.088436791	645054	645054
Potri.002G254900.6	WUAT02006236.1	11.31538946	645542	645542
Potri.003G051600.2	WUAT02015630.1	8.504539415	645971	645971
Potri.003G051500.1	WUAT02013431.1	8.225875867	645972	645972
Potri.003G078900.1	WUAT02006558.1	9.000715636	646130	646130
Potri.003G079200.1	WUAT02020733.1	9.994177441	646132	646132
Potri.004G022600.1	WUAT02000809.1	1.266845182	647622	647622
Potri.004G058700.2	WUAT02003891.1	6.698295331	647860	647860
Potri.004G058700.2	WUAT02023248.1	7.984567093	647860	647860
Potri.004G098100.3	WUAT02016732.1	10.02708657	648034	648034
Potri.004G089100.1	WUAT02016347.1	8.447741123	648115	648115
Potri.004G133500.6	WUAT02001221.1	10.56321277	648419	648419
Potri.004G176600.1	WUAT02000808.1	11.84541627	648811	648811
Potri.009G158700.2	WUAT02004905.1	10.37164895	648993	648993
Potri.009G146000.1	WUAT02007410.1	8.296748344	649116	649116
Potri.009G132100.1	WUAT02012421.1	9.688620007	649249	649249
Potri.009G132100.1	WUAT02016993.1	9.073957504	649249	649249
Potri.009G132100.1	WUAT02022099.1	8.583742098	649249	649249
Potri.009G131600.1	WUAT02005920.1	8.313666716	649253	649253
Potri.009G131600.1	WUAT02021137.1	10.36194844	649253	649253
Potri.009G119700.1	WUAT02013352.1	11.31104143	649375	649375
Potri.009G018800.2	WUAT02004901.1	10.40183795	650389	650389
Potri.009G018800.2	WUAT02018411.1	9.18062154	650389	650389
Potri.005G162400.1	WUAT02009535.1	11.25267966	651251	651251
Potri.005G208200.1	WUAT02000717.1	9.194139486	651736	651736
Potri.005G210900.1	WUAT02022381.1	10.38851124	651773	651773
Potri.005G239900.1	WUAT02011174.1	8.776165578	652080	652080
Potri.005G247600.1	WUAT02006818.1	8.719803985	652170	652170
Potri.005G256700.5	WUAT02017740.1	9.856710662	652263	652263
Potri.006G004400.2	WUAT02008104.1	9.324390007	652350	652350
Potri.006G020900.1	WUAT02001704.1	7.312371668	652454	652454
Potri.006G047600.1	WUAT02005609.1	10.63184833	652677	652677
Potri.006G085400.2	WUAT02008813.1	10.98167602	652970	652970
Potri.006G150400.1	WUAT02016801.1	9.620829019	653303	653303
Potri.006G150900.1	WUAT02002102.1	9.637706062	653311	653311
Potri.006G154200.1	WUAT02009010.1	9.972747387	653335	653335
