Protein_ID;subject_id;Gene_ID;explevel_log;logFC;transcript_ID;goTermId;goName;gotermType;goAcc
777706	2657	carbohydrate binding	molecular_function	GO:0030246
777731	16884	flavonol 3-O-glucosyltransferase activity	molecular_function	GO:0047893
777748	2639	copper ion binding	molecular_function	GO:0005507
777748	5084	L-ascorbate oxidase activity	molecular_function	GO:0008447
777755	1055	nucleic acid binding	molecular_function	GO:0003676
777797	2641	calcium ion binding	molecular_function	GO:0005509
777797	3218	obsolete electron transport	biological_process	GO:0006118
777797	7826	membrane	cellular_component	GO:0016020
777797	8235	oxidoreductase activity	molecular_function	GO:0016491
777814	1107	structural constituent of ribosome	molecular_function	GO:0003735
777814	2746	intracellular anatomical structure	cellular_component	GO:0005622
777814	2953	ribosome	cellular_component	GO:0005840
777814	3503	translation	biological_process	GO:0006412
777820	1170	catalytic activity	molecular_function	GO:0003824
777820	3077	carbohydrate metabolic process	biological_process	GO:0005975
777837	3547	cellular protein modification process	biological_process	GO:0006464
777845	1939	protein kinase activity	molecular_function	GO:0004672
777845	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
777845	1942	transmembrane receptor protein serine/threonine kinase activity	molecular_function	GO:0004675
777845	1943	3-phosphoinositide-dependent protein kinase activity	molecular_function	GO:0004676
777845	1944	DNA-dependent protein kinase activity	molecular_function	GO:0004677
777845	1945	AMP-activated protein kinase activity	molecular_function	GO:0004679
777845	1946	obsolete casein kinase activity	molecular_function	GO:0004680
777845	1947	obsolete casein kinase I activity	molecular_function	GO:0004681
777845	1949	calmodulin-dependent protein kinase activity	molecular_function	GO:0004683
777845	1952	elongation factor-2 kinase activity	molecular_function	GO:0004686
777845	1955	phosphorylase kinase activity	molecular_function	GO:0004689
777845	1956	cyclic nucleotide-dependent protein kinase activity	molecular_function	GO:0004690
777845	1958	cGMP-dependent protein kinase activity	molecular_function	GO:0004692
777845	1959	cyclin-dependent protein serine/threonine kinase activity	molecular_function	GO:0004693
777845	1960	eukaryotic translation initiation factor 2alpha kinase activity	molecular_function	GO:0004694
777845	1963	protein kinase C activity	molecular_function	GO:0004697
777845	1964	calcium-dependent protein kinase C activity	molecular_function	GO:0004698
777845	1968	obsolete signal transducer, downstream of receptor, with serine/threonine kinase activity	molecular_function	GO:0004702
777845	1969	G protein-coupled receptor kinase activity	molecular_function	GO:0004703
777845	1970	NF-kappaB-inducing kinase activity	molecular_function	GO:0004704
777845	1971	JUN kinase activity	molecular_function	GO:0004705
777845	1972	JUN kinase kinase kinase activity	molecular_function	GO:0004706
777845	1973	MAP kinase activity	molecular_function	GO:0004707
777845	1974	MAP kinase kinase activity	molecular_function	GO:0004708
777845	1975	MAP kinase kinase kinase activity	molecular_function	GO:0004709
777845	1977	ribosomal protein S6 kinase activity	molecular_function	GO:0004711
777845	1978	protein serine/threonine/tyrosine kinase activity	molecular_function	GO:0004712
777845	1979	protein tyrosine kinase activity	molecular_function	GO:0004713
777845	1980	transmembrane receptor protein tyrosine kinase activity	molecular_function	GO:0004714
777845	1981	non-membrane spanning protein tyrosine kinase activity	molecular_function	GO:0004715
777845	1982	obsolete signal transducer, downstream of receptor, with protein tyrosine kinase activity	molecular_function	GO:0004716
777845	2641	calcium ion binding	molecular_function	GO:0005509
777845	2653	ATP binding	molecular_function	GO:0005524
777845	3551	protein phosphorylation	biological_process	GO:0006468
777845	4989	MAP kinase kinase kinase kinase activity	molecular_function	GO:0008349
777845	5023	IkappaB kinase activity	molecular_function	GO:0008384
777845	5080	phosphofructokinase activity	molecular_function	GO:0008443
777845	5174	JUN kinase kinase activity	molecular_function	GO:0008545
777845	5225	phosphorylase kinase regulator activity	molecular_function	GO:0008607
777845	5428	cobinamide kinase activity	molecular_function	GO:0008819
777845	8094	phosphatidylinositol phosphate kinase activity	molecular_function	GO:0016307
777845	8277	cyclin-dependent protein serine/threonine kinase regulator activity	molecular_function	GO:0016538
777845	8502	phosphotransferase activity, alcohol group as acceptor	molecular_function	GO:0016773
777845	9567	phenol kinase activity	molecular_function	GO:0018720
777845	10029	transmembrane receptor protein kinase activity	molecular_function	GO:0019199
777845	10721	cyclin-dependent protein kinase activating kinase activity	molecular_function	GO:0019912
777845	10722	cyclin-dependent protein kinase activating kinase regulator activity	molecular_function	GO:0019914
777845	12218	phosphatidylinositol 3-kinase activity	molecular_function	GO:0035004
777845	13113	eukaryotic elongation factor-2 kinase regulator activity	molecular_function	GO:0042556
777845	13114	eukaryotic elongation factor-2 kinase activator activity	molecular_function	GO:0042557
777866	60	obsolete protein import into nucleus, docking	biological_process	GO:0000059
777866	2757	nucleus	cellular_component	GO:0005634
777866	2765	nuclear pore	cellular_component	GO:0005643
777866	2855	cytoplasm	cellular_component	GO:0005737
777866	5191	obsolete protein transporter activity	molecular_function	GO:0008565
777882	1056	DNA binding	molecular_function	GO:0003677
777882	2757	nucleus	cellular_component	GO:0005634
777882	3449	regulation of transcription, DNA-templated	biological_process	GO:0006355
777917	2680	molecular_function	molecular_function	GO:0003674
778006	1979	protein tyrosine kinase activity	molecular_function	GO:0004713
778006	2910	Golgi stack	cellular_component	GO:0005795
778006	3946	intracellular protein transport	biological_process	GO:0006886
778006	3951	intra-Golgi vesicle-mediated transport	biological_process	GO:0006891
778006	5191	obsolete protein transporter activity	molecular_function	GO:0008565
778086	1939	protein kinase activity	molecular_function	GO:0004672
778086	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
778086	1979	protein tyrosine kinase activity	molecular_function	GO:0004713
778086	2653	ATP binding	molecular_function	GO:0005524
778086	3551	protein phosphorylation	biological_process	GO:0006468
778177	3588	proteolysis	biological_process	GO:0006508
778177	4880	cysteine-type peptidase activity	molecular_function	GO:0008234
778178	2333	Rab GDP-dissociation inhibitor activity	molecular_function	GO:0005093
778178	6867	protein transport	biological_process	GO:0015031
778178	13642	regulation of GTPase activity	biological_process	GO:0043087
778182	1076	DNA-binding transcription factor activity	molecular_function	GO:0003700
778182	2757	nucleus	cellular_component	GO:0005634
778182	3449	regulation of transcription, DNA-templated	biological_process	GO:0006355
778208	1076	DNA-binding transcription factor activity	molecular_function	GO:0003700
778208	2757	nucleus	cellular_component	GO:0005634
778208	3449	regulation of transcription, DNA-templated	biological_process	GO:0006355
778228	143	ubiquitin ligase complex	cellular_component	GO:0000151
778228	1055	nucleic acid binding	molecular_function	GO:0003676
778228	1338	DNA helicase activity	molecular_function	GO:0003678
778228	1339	RNA helicase activity	molecular_function	GO:0003724
778228	4688	helicase activity	molecular_function	GO:0004386
778228	2103	ubiquitin-protein transferase activity	molecular_function	GO:0004842
778228	2653	ATP binding	molecular_function	GO:0005524
778228	2757	nucleus	cellular_component	GO:0005634
778228	4751	DNA-dependent ATPase activity	molecular_function	GO:0008094
778228	4834	RNA-dependent ATPase activity	molecular_function	GO:0008186
778228	4913	zinc ion binding	molecular_function	GO:0008270
778228	7284	ABC-type protein transporter activity	molecular_function	GO:0015462
778228	7435	DNA translocase activity	molecular_function	GO:0015616
778228	8306	protein ubiquitination	biological_process	GO:0016567
778228	8614	ATPase activity	molecular_function	GO:0016887
778228	8816	single-stranded DNA helicase activity	molecular_function	GO:0017116
778228	13180	obsolete ATPase activity, uncoupled	molecular_function	GO:0042624
778228	13181	ATPase-coupled ion transmembrane transporter activity	molecular_function	GO:0042625
778228	13182	ATPase-coupled transmembrane transporter activity	molecular_function	GO:0042626
778299	1525	cysteine-type endopeptidase activity	molecular_function	GO:0004197
778299	1548	obsolete ubiquitin thiolesterase activity	molecular_function	GO:0004221
778299	3591	ubiquitin-dependent protein catabolic process	biological_process	GO:0006511
778302	1329	acid phosphatase activity	molecular_function	GO:0003993
778302	8516	hydrolase activity	molecular_function	GO:0016787
778303	1329	acid phosphatase activity	molecular_function	GO:0003993
778303	8516	hydrolase activity	molecular_function	GO:0016787
778315	2757	nucleus	cellular_component	GO:0005634
778315	3449	regulation of transcription, DNA-templated	biological_process	GO:0006355
778362	7827	integral component of membrane	cellular_component	GO:0016021
778362	13320	GPI-anchor transamidase complex	cellular_component	GO:0042765
778373	1056	DNA binding	molecular_function	GO:0003677
778373	2757	nucleus	cellular_component	GO:0005634
778444	1939	protein kinase activity	molecular_function	GO:0004672
778444	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
778444	1942	transmembrane receptor protein serine/threonine kinase activity	molecular_function	GO:0004675
778444	1943	3-phosphoinositide-dependent protein kinase activity	molecular_function	GO:0004676
778444	1944	DNA-dependent protein kinase activity	molecular_function	GO:0004677
778444	1945	AMP-activated protein kinase activity	molecular_function	GO:0004679
778444	1946	obsolete casein kinase activity	molecular_function	GO:0004680
778444	1947	obsolete casein kinase I activity	molecular_function	GO:0004681
778444	1949	calmodulin-dependent protein kinase activity	molecular_function	GO:0004683
778444	1952	elongation factor-2 kinase activity	molecular_function	GO:0004686
778444	1955	phosphorylase kinase activity	molecular_function	GO:0004689
778444	1956	cyclic nucleotide-dependent protein kinase activity	molecular_function	GO:0004690
778444	1958	cGMP-dependent protein kinase activity	molecular_function	GO:0004692
778444	1959	cyclin-dependent protein serine/threonine kinase activity	molecular_function	GO:0004693
778444	1960	eukaryotic translation initiation factor 2alpha kinase activity	molecular_function	GO:0004694
778444	1963	protein kinase C activity	molecular_function	GO:0004697
778444	1964	calcium-dependent protein kinase C activity	molecular_function	GO:0004698
778444	1968	obsolete signal transducer, downstream of receptor, with serine/threonine kinase activity	molecular_function	GO:0004702
778444	1969	G protein-coupled receptor kinase activity	molecular_function	GO:0004703
778444	1970	NF-kappaB-inducing kinase activity	molecular_function	GO:0004704
778444	1971	JUN kinase activity	molecular_function	GO:0004705
778444	1972	JUN kinase kinase kinase activity	molecular_function	GO:0004706
778444	1973	MAP kinase activity	molecular_function	GO:0004707
778444	1974	MAP kinase kinase activity	molecular_function	GO:0004708
778444	1975	MAP kinase kinase kinase activity	molecular_function	GO:0004709
778444	1977	ribosomal protein S6 kinase activity	molecular_function	GO:0004711
778444	1978	protein serine/threonine/tyrosine kinase activity	molecular_function	GO:0004712
778444	1979	protein tyrosine kinase activity	molecular_function	GO:0004713
778444	1980	transmembrane receptor protein tyrosine kinase activity	molecular_function	GO:0004714
778444	1981	non-membrane spanning protein tyrosine kinase activity	molecular_function	GO:0004715
778444	1982	obsolete signal transducer, downstream of receptor, with protein tyrosine kinase activity	molecular_function	GO:0004716
778444	2653	ATP binding	molecular_function	GO:0005524
778444	3551	protein phosphorylation	biological_process	GO:0006468
778444	4989	MAP kinase kinase kinase kinase activity	molecular_function	GO:0008349
778444	5023	IkappaB kinase activity	molecular_function	GO:0008384
778444	5080	phosphofructokinase activity	molecular_function	GO:0008443
778444	5174	JUN kinase kinase activity	molecular_function	GO:0008545
778444	5225	phosphorylase kinase regulator activity	molecular_function	GO:0008607
778444	5428	cobinamide kinase activity	molecular_function	GO:0008819
778444	8094	phosphatidylinositol phosphate kinase activity	molecular_function	GO:0016307
778444	8277	cyclin-dependent protein serine/threonine kinase regulator activity	molecular_function	GO:0016538
778444	8502	phosphotransferase activity, alcohol group as acceptor	molecular_function	GO:0016773
778444	9567	phenol kinase activity	molecular_function	GO:0018720
778444	10029	transmembrane receptor protein kinase activity	molecular_function	GO:0019199
778444	10721	cyclin-dependent protein kinase activating kinase activity	molecular_function	GO:0019912
778444	10722	cyclin-dependent protein kinase activating kinase regulator activity	molecular_function	GO:0019914
778444	12218	phosphatidylinositol 3-kinase activity	molecular_function	GO:0035004
778444	13113	eukaryotic elongation factor-2 kinase regulator activity	molecular_function	GO:0042556
778444	13114	eukaryotic elongation factor-2 kinase activator activity	molecular_function	GO:0042557
778465	1056	DNA binding	molecular_function	GO:0003677
778492	1939	protein kinase activity	molecular_function	GO:0004672
778492	1948	obsolete protein kinase CK2 activity	molecular_function	GO:0004682
778492	1957	cAMP-dependent protein kinase activity	molecular_function	GO:0004691
778492	3055	cAMP-dependent protein kinase complex	cellular_component	GO:0005952
778492	3059	protein kinase CK2 complex	cellular_component	GO:0005956
778492	5223	cAMP-dependent protein kinase regulator activity	molecular_function	GO:0008603
778492	5224	obsolete protein kinase CK2 regulator activity	molecular_function	GO:0008605
778519	157	nucleotide binding	molecular_function	GO:0000166
778519	1504	ATP-dependent peptidase activity	molecular_function	GO:0004176
778519	1549	metalloendopeptidase activity	molecular_function	GO:0004222
778519	1570	obsolete stromelysin 3 activity	molecular_function	GO:0004249
778519	1573	serine-type endopeptidase activity	molecular_function	GO:0004252
778519	2653	ATP binding	molecular_function	GO:0005524
778519	3588	proteolysis	biological_process	GO:0006508
778519	4787	obsolete collagenase activity	molecular_function	GO:0008133
778519	4883	metallopeptidase activity	molecular_function	GO:0008237
778519	4913	zinc ion binding	molecular_function	GO:0008270
778519	4961	obsolete prenyl protein specific endopeptidase activity	molecular_function	GO:0008319
778519	7826	membrane	cellular_component	GO:0016020
778519	7827	integral component of membrane	cellular_component	GO:0016021
778519	8812	nucleoside-triphosphatase activity	molecular_function	GO:0017111
778519	10979	protein catabolic process	biological_process	GO:0030163
778519	11210	obsolete matrilysin-2 activity	molecular_function	GO:0030402
778527	157	nucleotide binding	molecular_function	GO:0000166
778527	2653	ATP binding	molecular_function	GO:0005524
778527	3879	transport	biological_process	GO:0006810
778527	7827	integral component of membrane	cellular_component	GO:0016021
778527	8614	ATPase activity	molecular_function	GO:0016887
778527	8812	nucleoside-triphosphatase activity	molecular_function	GO:0017111
778527	13182	ATPase-coupled transmembrane transporter activity	molecular_function	GO:0042626
778530	2700	extracellular region	cellular_component	GO:0005576
778530	6249	plant-type cell wall organization	biological_process	GO:0009664
778532	1055	nucleic acid binding	molecular_function	GO:0003676
778552	1076	DNA-binding transcription factor activity	molecular_function	GO:0003700
778552	2757	nucleus	cellular_component	GO:0005634
778552	3449	regulation of transcription, DNA-templated	biological_process	GO:0006355
778564	1055	nucleic acid binding	molecular_function	GO:0003676
778564	2757	nucleus	cellular_component	GO:0005634
778564	4913	zinc ion binding	molecular_function	GO:0008270
778578	157	nucleotide binding	molecular_function	GO:0000166
778578	2644	protein binding	molecular_function	GO:0005515
778578	2653	ATP binding	molecular_function	GO:0005524
778578	8812	nucleoside-triphosphatase activity	molecular_function	GO:0017111
778578	10363	protein metabolic process	biological_process	GO:0019538
778589	1056	DNA binding	molecular_function	GO:0003677
778589	2757	nucleus	cellular_component	GO:0005634
778605	1193	1-alkyl-2-acetylglycerophosphocholine esterase activity	molecular_function	GO:0003847
778609	137	exocyst	cellular_component	GO:0000145
778609	3947	exocytosis	biological_process	GO:0006887
778660	2641	calcium ion binding	molecular_function	GO:0005509
778677	1056	DNA binding	molecular_function	GO:0003677
778677	2757	nucleus	cellular_component	GO:0005634
778677	3449	regulation of transcription, DNA-templated	biological_process	GO:0006355
778677	6310	response to hormone	biological_process	GO:0009725
778787	1056	DNA binding	molecular_function	GO:0003677
778787	1076	DNA-binding transcription factor activity	molecular_function	GO:0003700
778787	2757	nucleus	cellular_component	GO:0005634
778787	3449	regulation of transcription, DNA-templated	biological_process	GO:0006355
778792	1939	protein kinase activity	molecular_function	GO:0004672
778792	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
778792	1979	protein tyrosine kinase activity	molecular_function	GO:0004713
778792	2653	ATP binding	molecular_function	GO:0005524
778792	3551	protein phosphorylation	biological_process	GO:0006468
778837	1056	DNA binding	molecular_function	GO:0003677
778837	2757	nucleus	cellular_component	GO:0005634
778882	1056	DNA binding	molecular_function	GO:0003677
778882	1076	DNA-binding transcription factor activity	molecular_function	GO:0003700
778882	2757	nucleus	cellular_component	GO:0005634
778882	3449	regulation of transcription, DNA-templated	biological_process	GO:0006355
778936	1076	DNA-binding transcription factor activity	molecular_function	GO:0003700
778936	1107	structural constituent of ribosome	molecular_function	GO:0003735
778936	2746	intracellular anatomical structure	cellular_component	GO:0005622
778936	2757	nucleus	cellular_component	GO:0005634
778936	2953	ribosome	cellular_component	GO:0005840
778936	3449	regulation of transcription, DNA-templated	biological_process	GO:0006355
778936	3503	translation	biological_process	GO:0006412
778936	4804	metabolic process	biological_process	GO:0008152
778936	8235	oxidoreductase activity	molecular_function	GO:0016491
778981	16918	gibberellin-44 dioxygenase activity	molecular_function	GO:0047927
778982	1056	DNA binding	molecular_function	GO:0003677
778982	2757	nucleus	cellular_component	GO:0005634
779004	3218	obsolete electron transport	biological_process	GO:0006118
779004	3222	mitochondrial electron transport, ubiquinol to cytochrome c	biological_process	GO:0006122
779004	4777	ubiquinol-cytochrome-c reductase activity	molecular_function	GO:0008121
779012	1096	RNA binding	molecular_function	GO:0003723
779065	5660	biosynthetic process	biological_process	GO:0009058
779065	15527	sucrose-phosphate synthase activity	molecular_function	GO:0046524
779106	1786	dopamine beta-monooxygenase activity	molecular_function	GO:0004500
779106	3663	catecholamine metabolic process	biological_process	GO:0006584
779120	1056	DNA binding	molecular_function	GO:0003677
779123	1434	chorismate mutase activity	molecular_function	GO:0004106
779123	5675	aromatic amino acid family biosynthetic process	biological_process	GO:0009073
779126	1056	DNA binding	molecular_function	GO:0003677
779182	2653	ATP binding	molecular_function	GO:0005524
779182	3973	apoptotic process	biological_process	GO:0006915
779182	4007	defense response	biological_process	GO:0006952
779186	2224	ionotropic glutamate receptor activity	molecular_function	GO:0004970
779186	2450	transporter activity	molecular_function	GO:0005215
779186	2467	extracellularly glutamate-gated ion channel activity	molecular_function	GO:0005234
779186	3879	transport	biological_process	GO:0006810
779186	7826	membrane	cellular_component	GO:0016020
779198	2224	ionotropic glutamate receptor activity	molecular_function	GO:0004970
779198	2467	extracellularly glutamate-gated ion channel activity	molecular_function	GO:0005234
779198	7826	membrane	cellular_component	GO:0016020
779199	2224	ionotropic glutamate receptor activity	molecular_function	GO:0004970
779199	2450	transporter activity	molecular_function	GO:0005215
779199	2467	extracellularly glutamate-gated ion channel activity	molecular_function	GO:0005234
779199	3879	transport	biological_process	GO:0006810
779199	7826	membrane	cellular_component	GO:0016020
779200	1055	nucleic acid binding	molecular_function	GO:0003676
779200	2224	ionotropic glutamate receptor activity	molecular_function	GO:0004970
779200	2450	transporter activity	molecular_function	GO:0005215
779200	2467	extracellularly glutamate-gated ion channel activity	molecular_function	GO:0005234
779200	3879	transport	biological_process	GO:0006810
779200	7826	membrane	cellular_component	GO:0016020
779207	2451	ion channel activity	molecular_function	GO:0005216
779207	2478	voltage-gated potassium channel activity	molecular_function	GO:0005249
779207	3880	ion transport	biological_process	GO:0006811
779207	3882	potassium ion transport	biological_process	GO:0006813
779207	7826	membrane	cellular_component	GO:0016020
779209	4804	metabolic process	biological_process	GO:0008152
779209	8488	transferase activity, transferring hexosyl groups	molecular_function	GO:0016758
779214	137	exocyst	cellular_component	GO:0000145
779214	3947	exocytosis	biological_process	GO:0006887
779250	1055	nucleic acid binding	molecular_function	GO:0003676
779289	1170	catalytic activity	molecular_function	GO:0003824
779289	5660	biosynthetic process	biological_process	GO:0009058
779308	1573	serine-type endopeptidase activity	molecular_function	GO:0004252
779308	1591	obsolete subtilase activity	molecular_function	GO:0004289
779308	3588	proteolysis	biological_process	GO:0006508
779308	4786	obsolete pancreatic elastase activity	molecular_function	GO:0008132
779308	4889	obsolete plasminogen activator activity	molecular_function	GO:0008243
779308	5594	obsolete serine-type signal peptidase activity	molecular_function	GO:0008991
779308	8536	obsolete proprotein convertase activity	molecular_function	GO:0016808
779340	1829	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
779340	2742	cell wall	cellular_component	GO:0005618
779340	3077	carbohydrate metabolic process	biological_process	GO:0005975
779340	3175	cellular glucan metabolic process	biological_process	GO:0006073
779340	8492	xyloglucan:xyloglucosyl transferase activity	molecular_function	GO:0016762
779340	17034	apoplast	cellular_component	GO:0048046
779377	1096	RNA binding	molecular_function	GO:0003723
779377	2700	extracellular region	cellular_component	GO:0005576
779377	3488	RNA processing	biological_process	GO:0006396
779377	4825	RNA methyltransferase activity	molecular_function	GO:0008173
779377	5623	tRNA (guanosine-2-O-)-methyltransferase activity;molecular_function;GO:0009020
776276;Potri.015G095500.1;WUAT02009446.1;9.496359188;-2.43094047;776276;505;diacylglycerol diphosphate phosphatase activity;molecular_function;GO:0000810
776276;Potri.015G095500.1;WUAT02009446.1;9.496359188;-2.43094047;776276;1055;nucleic acid binding;molecular_function;GO:0003676
776276;Potri.015G095500.1;WUAT02009446.1;9.496359188;-2.43094047;776276;2653;ATP binding;molecular_function;GO:0005524
776276;Potri.015G095500.1;WUAT02009446.1;9.496359188;-2.43094047;776276;5368;UDP-2,3-diacylglucosamine hydrolase activity;molecular_function;GO:0008758
776276;Potri.015G095500.1;WUAT02009446.1;9.496359188;-2.43094047;776276;4688;helicase activity;molecular_function;GO:0004386
776276;Potri.015G095500.1;WUAT02009446.1;9.496359188;-2.43094047;776276;2049;thiamine-diphosphatase activity;molecular_function;GO:0004787
806207;Potri.012G039300.1;WUAT02016170.1;5.17872101;-2.275472215;806207;2757;nucleus;cellular_component;GO:0005634
806207;Potri.012G039300.1;WUAT02016170.1;5.17872101;-2.275472215;806207;3359;DNA replication;biological_process;GO:0006260
806207;Potri.012G039300.1;WUAT02016170.1;5.17872101;-2.275472215;806207;1056;DNA binding;molecular_function;GO:0003677
806207;Potri.012G039300.1;WUAT02016170.1;5.17872101;-2.275472215;806207;1233;DNA-directed DNA polymerase activity;molecular_function;GO:0003887
822885;Potri.011G092200.1;WUAT02021380.1;7.381629542;-2.596196921;822885;8732;myosin phosphatase complex;cellular_component;GO:0017023
822885;Potri.011G092200.1;WUAT02021380.1;7.381629542;-2.596196921;822885;8516;hydrolase activity;molecular_function;GO:0016787
822885;Potri.011G092200.1;WUAT02021380.1;7.381629542;-2.596196921;822885;8728;myosin phosphatase activity;molecular_function;GO:0017018
822885;Potri.011G092200.1;WUAT02021380.1;7.381629542;-2.596196921;822885;8729;myosin phosphatase regulator activity;molecular_function;GO:0017020
822885;Potri.011G092200.1;WUAT02021380.1;7.381629542;-2.596196921;822885;1987;phosphoprotein phosphatase activity;molecular_function;GO:0004721
822885;Potri.011G092200.1;WUAT02021380.1;7.381629542;-2.596196921;822885;149;protein serine/threonine phosphatase activity;molecular_function;GO:0004722
822885;Potri.011G092200.1;WUAT02021380.1;7.381629542;-2.596196921;822885;1989;calcium-dependent protein serine/threonine phosphatase activity;molecular_function;GO:0004723
822885;Potri.011G092200.1;WUAT02021380.1;7.381629542;-2.596196921;822885;1990;magnesium-dependent protein serine/threonine phosphatase activity;molecular_function;GO:0004724
822885;Potri.011G092200.1;WUAT02021380.1;7.381629542;-2.596196921;822885;3065;magnesium-dependent protein serine/threonine phosphatase complex;cellular_component;GO:0005963
822885;Potri.011G092200.1;WUAT02021380.1;7.381629542;-2.596196921;822885;5058;RNA polymerase II CTD heptapeptide repeat phosphatase activity;molecular_function;GO:0008420
822885;Potri.011G092200.1;WUAT02021380.1;7.381629542;-2.596196921;822885;5220;calcium-dependent protein serine/threonine phosphatase regulator activity;molecular_function;GO:0008597
828302;Potri.001G230000.4;WUAT02000126.1;8.125806147;-2.318894983;828302;1189;1,3-beta-D-glucan synthase activity;molecular_function;GO:0003843
828302;Potri.001G230000.4;WUAT02000126.1;8.125806147;-2.318894983;828302;3177;(1->3)-beta-D-glucan biosynthetic process;biological_process;GO:0006075
828302;Potri.001G230000.4;WUAT02000126.1;8.125806147;-2.318894983;828302;7826;membrane;cellular_component;GO:0016020
828302;Potri.001G230000.4;WUAT02000126.1;8.125806147;-2.318894983;828302;1055;nucleic acid binding;molecular_function;GO:0003676
828302;Potri.001G230000.4;WUAT02000126.1;8.125806147;-2.318894983;828302;140;1,3-beta-D-glucan synthase complex;cellular_component;GO:0000148
828302;Potri.001G230000.4;WUAT02013660.1;9.813426088;-2.123168133;828302;1189;1,3-beta-D-glucan synthase activity;molecular_function;GO:0003843
828302;Potri.001G230000.4;WUAT02013660.1;9.813426088;-2.123168133;828302;3177;(1->3)-beta-D-glucan biosynthetic process;biological_process;GO:0006075
828302;Potri.001G230000.4;WUAT02013660.1;9.813426088;-2.123168133;828302;7826;membrane;cellular_component;GO:0016020
828302;Potri.001G230000.4;WUAT02013660.1;9.813426088;-2.123168133;828302;1055;nucleic acid binding;molecular_function;GO:0003676
828302;Potri.001G230000.4;WUAT02013660.1;9.813426088;-2.123168133;828302;140;1,3-beta-D-glucan synthase complex;cellular_component;GO:0000148
